ID,name,score1,score2
3206,Student_3206,68,68
3207,Student_3207,54,85
3208,Student_3208,93,93
3209,Student_3209,95,81
3210,Student_3210,79,96
3211,Student_3211,77,75
3212,Student_3212,74,50
3213,Student_3213,51,96
3214,Student_3214,96,99
3215,Student_3215,81,91
3216,Student_3216,56,52
3217,Student_3217,96,71
3218,Student_3218,52,86
3219,Student_3219,76,100
3220,Student_3220,93,84
3221,Student_3221,66,74
3222,Student_3222,63,86
3223,Student_3223,86,76
3224,Student_3224,99,69
3225,Student_3225,73,94
3226,Student_3226,83,51
3227,Student_3227,76,72
3228,Student_3228,80,85
3229,Student_3229,52,93
3230,Student_3230,60,93
3231,Student_3231,60,60
3232,Student_3232,89,75
3233,Student_3233,63,53
3234,Student_3234,76,97
3235,Student_3235,94,85
3236,Student_3236,83,76
3237,Student_3237,89,78
3238,Student_3238,95,73
3239,Student_3239,54,99
3240,Student_3240,92,82
3241,Student_3241,93,67
3242,Student_3242,51,71
3243,Student_3243,54,84
3244,Student_3244,95,69
3245,Student_3245,72,68
3246,Student_3246,89,66
3247,Student_3247,97,57
3248,Student_3248,97,78
3249,Student_3249,85,71
3250,Student_3250,89,51
3251,Student_3251,56,53
3252,Student_3252,94,94
3253,Student_3253,78,66
3254,Student_3254,51,57
3255,Student_3255,81,80
3256,Student_3256,80,51
3257,Student_3257,67,75
3258,Student_3258,100,86
3259,Student_3259,53,90
3260,Student_3260,56,92
3261,Student_3261,84,50
3262,Student_3262,52,51
3263,Student_3263,87,73
3264,Student_3264,66,72
3265,Student_3265,87,75
3266,Student_3266,54,53
3267,Student_3267,52,67
3268,Student_3268,96,60
3269,Student_3269,92,61
3270,Student_3270,84,77
3271,Student_3271,54,58
3272,Student_3272,50,68
3273,Student_3273,69,56
3274,Student_3274,93,75
3275,Student_3275,85,93
3276,Student_3276,83,67
3277,Student_3277,59,71
3278,Student_3278,86,53
3279,Student_3279,71,54
3280,Student_3280,89,79
3281,Student_3281,98,82
3282,Student_3282,52,91
3283,Student_3283,87,84
3284,Student_3284,74,50
3285,Student_3285,77,84
3286,Student_3286,79,52
3287,Student_3287,64,81
3288,Student_3288,88,71
3289,Student_3289,69,53
3290,Student_3290,56,78
3291,Student_3291,88,66
3292,Student_3292,57,59
3293,Student_3293,98,71
3294,Student_3294,88,63
3295,Student_3295,71,82
3296,Student_3296,100,74
3297,Student_3297,63,51
3298,Student_3298,80,57
3299,Student_3299,54,89
3300,Student_3300,61,69
3301,Student_3301,72,76
3302,Student_3302,91,72
3303,Student_3303,57,89
3304,Student_3304,61,70
3305,Student_3305,64,81
3306,Student_3306,79,64
3307,Student_3307,60,55
3308,Student_3308,59,53
3309,Student_3309,93,97
3310,Student_3310,92,57
3311,Student_3311,72,58
3312,Student_3312,64,72
3313,Student_3313,83,58
3314,Student_3314,91,85
3315,Student_3315,73,60
3316,Student_3316,50,66
3317,Student_3317,93,53
3318,Student_3318,61,60
3319,Student_3319,72,78
3320,Student_3320,78,80
3321,Student_3321,57,93
3322,Student_3322,78,60
3323,Student_3323,99,81
3324,Student_3324,62,89
3325,Student_3325,84,88
3326,Student_3326,78,65
3327,Student_3327,54,51
3328,Student_3328,93,73
3329,Student_3329,67,99
3330,Student_3330,51,88
3331,Student_3331,92,72
3332,Student_3332,87,76
3333,Student_3333,86,51
3334,Student_3334,56,52
3335,Student_3335,90,62
3336,Student_3336,65,89
3337,Student_3337,66,82
3338,Student_3338,82,54
3339,Student_3339,96,65
3340,Student_3340,50,93
3341,Student_3341,56,72
3342,Student_3342,50,100
3343,Student_3343,75,53
3344,Student_3344,77,51
3345,Student_3345,91,63
3346,Student_3346,65,87
3347,Student_3347,91,55
3348,Student_3348,63,70
3349,Student_3349,94,55
3350,Student_3350,72,63
3351,Student_3351,80,52
3352,Student_3352,53,76
3353,Student_3353,52,57
3354,Student_3354,58,50
3355,Student_3355,99,59
3356,Student_3356,88,66
3357,Student_3357,59,80
3358,Student_3358,76,66
3359,Student_3359,88,75
3360,Student_3360,80,98
3361,Student_3361,57,70
3362,Student_3362,82,83
3363,Student_3363,69,54
3364,Student_3364,70,51
3365,Student_3365,93,94
3366,Student_3366,87,73
3367,Student_3367,62,74
3368,Student_3368,70,58
3369,Student_3369,93,75
3370,Student_3370,100,92
3371,Student_3371,90,69
3372,Student_3372,89,55
3373,Student_3373,54,71
3374,Student_3374,50,87
3375,Student_3375,91,72
3376,Student_3376,83,78
3377,Student_3377,57,62
3378,Student_3378,60,61
3379,Student_3379,62,59
3380,Student_3380,82,51
3381,Student_3381,90,80
3382,Student_3382,89,94
3383,Student_3383,79,75
3384,Student_3384,78,66
3385,Student_3385,91,72
3386,Student_3386,50,79
3387,Student_3387,66,86
3388,Student_3388,62,76
3389,Student_3389,74,83
3390,Student_3390,90,91
3391,Student_3391,98,80
3392,Student_3392,96,64
3393,Student_3393,80,54
3394,Student_3394,58,92
3395,Student_3395,83,62
3396,Student_3396,65,72
3397,Student_3397,67,58
3398,Student_3398,69,57
3399,Student_3399,65,74
3400,Student_3400,93,84
3401,Student_3401,100,92
3402,Student_3402,63,67
3403,Student_3403,98,86
3404,Student_3404,51,78
3405,Student_3405,88,95
3406,Student_3406,57,54
3407,Student_3407,51,55
3408,Student_3408,66,53
3409,Student_3409,84,83
3410,Student_3410,100,51
3411,Student_3411,92,75
3412,Student_3412,52,63
3413,Student_3413,53,84
3414,Student_3414,91,79
3415,Student_3415,85,67
3416,Student_3416,79,84
3417,Student_3417,66,84
3418,Student_3418,52,58
3419,Student_3419,51,64
3420,Student_3420,82,97
3421,Student_3421,68,86
3422,Student_3422,76,57
3423,Student_3423,50,62
3424,Student_3424,57,57
3425,Student_3425,93,56
3426,Student_3426,56,65
3427,Student_3427,67,81
3428,Student_3428,54,65
3429,Student_3429,91,95
3430,Student_3430,90,89
3431,Student_3431,84,79
3432,Student_3432,58,61
3433,Student_3433,90,70
3434,Student_3434,89,51
3435,Student_3435,64,94
3436,Student_3436,89,80
3437,Student_3437,53,53
3438,Student_3438,84,81
3439,Student_3439,66,97
3440,Student_3440,50,73
3441,Student_3441,85,84
3442,Student_3442,92,79
3443,Student_3443,64,75
3444,Student_3444,50,66
3445,Student_3445,63,58
3446,Student_3446,81,83
3447,Student_3447,69,78
3448,Student_3448,67,76
3449,Student_3449,87,60
3450,Student_3450,60,71
3451,Student_3451,50,76
3452,Student_3452,55,93
3453,Student_3453,61,81
3454,Student_3454,69,55
3455,Student_3455,98,70
3456,Student_3456,97,82
3457,Student_3457,98,96
3458,Student_3458,73,81
3459,Student_3459,91,71
3460,Student_3460,75,77
3461,Student_3461,93,66
3462,Student_3462,86,53
3463,Student_3463,85,75
3464,Student_3464,77,83
3465,Student_3465,76,71
3466,Student_3466,56,60
3467,Student_3467,95,74
3468,Student_3468,93,94
3469,Student_3469,92,80
3470,Student_3470,91,89
3471,Student_3471,86,55
3472,Student_3472,59,94
3473,Student_3473,92,88
3474,Student_3474,76,54
3475,Student_3475,78,55
3476,Student_3476,72,57
3477,Student_3477,72,99
3478,Student_3478,69,77
3479,Student_3479,96,96
3480,Student_3480,64,59
3481,Student_3481,70,60
3482,Student_3482,57,54
3483,Student_3483,68,55
3484,Student_3484,99,76
3485,Student_3485,56,52
3486,Student_3486,53,69
3487,Student_3487,88,75
3488,Student_3488,78,58
3489,Student_3489,89,50
3490,Student_3490,84,69
3491,Student_3491,91,97
3492,Student_3492,90,90
3493,Student_3493,81,57
3494,Student_3494,76,69
3495,Student_3495,100,90
3496,Student_3496,57,92
3497,Student_3497,74,53
3498,Student_3498,68,67
3499,Student_3499,55,96
3500,Student_3500,69,96
3501,Student_3501,71,86
3502,Student_3502,54,59
3503,Student_3503,70,99
3504,Student_3504,77,64
3505,Student_3505,65,81
3506,Student_3506,91,71
3507,Student_3507,93,89
3508,Student_3508,60,65
3509,Student_3509,59,91
3510,Student_3510,64,56
3511,Student_3511,56,62
3512,Student_3512,73,64
3513,Student_3513,68,63
3514,Student_3514,55,89
3515,Student_3515,64,81
3516,Student_3516,97,79
3517,Student_3517,83,57
3518,Student_3518,50,97
3519,Student_3519,55,98
3520,Student_3520,62,51
3521,Student_3521,96,96
3522,Student_3522,83,95
3523,Student_3523,54,57
3524,Student_3524,71,74
3525,Student_3525,97,82
3526,Student_3526,72,76
3527,Student_3527,90,60
3528,Student_3528,86,84
3529,Student_3529,60,53
3530,Student_3530,77,63
3531,Student_3531,75,91
3532,Student_3532,67,86
3533,Student_3533,94,66
3534,Student_3534,65,72
3535,Student_3535,93,55
3536,Student_3536,55,80
3537,Student_3537,59,80
3538,Student_3538,57,65
3539,Student_3539,55,94
3540,Student_3540,95,70
3541,Student_3541,55,69
3542,Student_3542,70,81
3543,Student_3543,66,94
3544,Student_3544,95,85
3545,Student_3545,76,92
3546,Student_3546,74,79
3547,Student_3547,75,54
3548,Student_3548,95,76
3549,Student_3549,59,66
3550,Student_3550,71,71
3551,Student_3551,62,69
3552,Student_3552,73,77
3553,Student_3553,50,76
3554,Student_3554,71,81
3555,Student_3555,71,90
3556,Student_3556,90,57
3557,Student_3557,72,70
3558,Student_3558,85,76
3559,Student_3559,64,72
3560,Student_3560,96,63
3561,Student_3561,68,53
3562,Student_3562,75,63
3563,Student_3563,71,65
3564,Student_3564,59,53
3565,Student_3565,98,91
3566,Student_3566,73,89
3567,Student_3567,57,59
3568,Student_3568,93,78
3569,Student_3569,70,78
3570,Student_3570,84,87
3571,Student_3571,62,75
3572,Student_3572,50,63
3573,Student_3573,54,96
3574,Student_3574,82,53
3575,Student_3575,97,74
3576,Student_3576,73,100
3577,Student_3577,87,82
3578,Student_3578,72,80
3579,Student_3579,100,79
3580,Student_3580,96,93
3581,Student_3581,97,94
3582,Student_3582,86,60
3583,Student_3583,86,83
3584,Student_3584,84,76
3585,Student_3585,92,98
3586,Student_3586,56,59
3587,Student_3587,95,78
3588,Student_3588,64,85
3589,Student_3589,54,89
3590,Student_3590,91,84
3591,Student_3591,92,58
3592,Student_3592,94,70
3593,Student_3593,52,81
3594,Student_3594,56,93
3595,Student_3595,63,76
3596,Student_3596,89,64
3597,Student_3597,73,57
3598,Student_3598,99,88
3599,Student_3599,88,88
3600,Student_3600,96,55
3601,Student_3601,65,88
3602,Student_3602,56,86
3603,Student_3603,54,72
3604,Student_3604,51,52
3605,Student_3605,70,71
3606,Student_3606,87,84
3607,Student_3607,83,52
3608,Student_3608,88,73
3609,Student_3609,97,83
3610,Student_3610,51,56
3611,Student_3611,98,58
3612,Student_3612,79,51
3613,Student_3613,67,54
3614,Student_3614,57,61
3615,Student_3615,85,55
3616,Student_3616,96,61
3617,Student_3617,59,66
3618,Student_3618,90,66
3619,Student_3619,100,50
3620,Student_3620,56,96
3621,Student_3621,73,96
3622,Student_3622,91,63
3623,Student_3623,91,84
3624,Student_3624,56,100
3625,Student_3625,65,58
3626,Student_3626,50,89
3627,Student_3627,79,81
3628,Student_3628,70,58
3629,Student_3629,98,86
3630,Student_3630,54,58
3631,Student_3631,95,74
3632,Student_3632,100,75
3633,Student_3633,54,67
3634,Student_3634,68,64
3635,Student_3635,59,62
3636,Student_3636,61,99
3637,Student_3637,87,53
3638,Student_3638,51,68
3639,Student_3639,67,65
3640,Student_3640,76,55
3641,Student_3641,53,99
3642,Student_3642,86,98
3643,Student_3643,55,98
3644,Student_3644,86,71
3645,Student_3645,96,97
3646,Student_3646,62,58
3647,Student_3647,84,67
3648,Student_3648,91,60
3649,Student_3649,83,90
3650,Student_3650,69,85
3651,Student_3651,63,72
3652,Student_3652,83,97
3653,Student_3653,52,87
3654,Student_3654,83,84
3655,Student_3655,59,51
3656,Student_3656,69,81
3657,Student_3657,96,80
3658,Student_3658,53,89
3659,Student_3659,98,69
3660,Student_3660,57,52
3661,Student_3661,65,80
3662,Student_3662,80,90
3663,Student_3663,57,78
3664,Student_3664,99,89
3665,Student_3665,59,65
3666,Student_3666,82,62
3667,Student_3667,63,85
3668,Student_3668,80,88
3669,Student_3669,74,85
3670,Student_3670,52,69
3671,Student_3671,59,97
3672,Student_3672,53,85
3673,Student_3673,83,78
3674,Student_3674,63,54
3675,Student_3675,55,59
3676,Student_3676,69,92
3677,Student_3677,85,69
3678,Student_3678,79,84
3679,Student_3679,79,71
3680,Student_3680,82,97
3681,Student_3681,78,63
3682,Student_3682,54,88
3683,Student_3683,61,87
3684,Student_3684,58,100
3685,Student_3685,75,90
3686,Student_3686,91,93
3687,Student_3687,58,90
3688,Student_3688,56,71
3689,Student_3689,56,62
3690,Student_3690,58,87
3691,Student_3691,58,70
3692,Student_3692,97,54
3693,Student_3693,85,89
3694,Student_3694,73,97
3695,Student_3695,90,93
3696,Student_3696,51,52
3697,Student_3697,78,73
3698,Student_3698,62,74
3699,Student_3699,75,82
3700,Student_3700,71,67
3701,Student_3701,82,66
3702,Student_3702,97,90
3703,Student_3703,78,98
3704,Student_3704,99,82
3705,Student_3705,92,60
3706,Student_3706,74,81
3707,Student_3707,66,92
3708,Student_3708,69,87
3709,Student_3709,59,55
3710,Student_3710,53,100
3711,Student_3711,95,96
3712,Student_3712,61,53
3713,Student_3713,80,92
3714,Student_3714,89,93
3715,Student_3715,61,77
3716,Student_3716,81,97
3717,Student_3717,75,64
3718,Student_3718,90,80
3719,Student_3719,92,55
3720,Student_3720,53,51
3721,Student_3721,98,100
3722,Student_3722,64,84
3723,Student_3723,72,96
3724,Student_3724,64,83
3725,Student_3725,64,100
3726,Student_3726,83,64
3727,Student_3727,72,100
3728,Student_3728,51,74
3729,Student_3729,52,75
3730,Student_3730,64,90
3731,Student_3731,71,95
3732,Student_3732,98,79
3733,Student_3733,90,63
3734,Student_3734,60,99
3735,Student_3735,58,100
3736,Student_3736,95,51
3737,Student_3737,65,83
3738,Student_3738,72,68
3739,Student_3739,79,100
3740,Student_3740,91,95
3741,Student_3741,56,86
3742,Student_3742,91,80
3743,Student_3743,70,85
3744,Student_3744,75,89
3745,Student_3745,65,65
3746,Student_3746,95,81
3747,Student_3747,97,92
3748,Student_3748,76,50
3749,Student_3749,63,77
3750,Student_3750,98,91
3751,Student_3751,55,56
3752,Student_3752,86,97
3753,Student_3753,64,67
3754,Student_3754,62,98
3755,Student_3755,98,85
3756,Student_3756,85,55
3757,Student_3757,88,94
3758,Student_3758,85,63
3759,Student_3759,71,83
3760,Student_3760,51,90
3761,Student_3761,66,76
3762,Student_3762,61,74
3763,Student_3763,71,85
3764,Student_3764,77,61
3765,Student_3765,59,50
3766,Student_3766,59,80
3767,Student_3767,72,100
3768,Student_3768,89,77
3769,Student_3769,63,51
3770,Student_3770,91,71
3771,Student_3771,81,97
3772,Student_3772,73,82
3773,Student_3773,51,63
3774,Student_3774,91,80
3775,Student_3775,60,89
3776,Student_3776,83,96
3777,Student_3777,72,76
3778,Student_3778,96,69
3779,Student_3779,96,65
3780,Student_3780,59,52
3781,Student_3781,80,82
3782,Student_3782,100,94
3783,Student_3783,71,83
3784,Student_3784,73,83
3785,Student_3785,85,70
3786,Student_3786,93,78
3787,Student_3787,56,74
3788,Student_3788,97,67
3789,Student_3789,73,59
3790,Student_3790,71,100
3791,Student_3791,86,75
3792,Student_3792,85,69
3793,Student_3793,54,74
3794,Student_3794,62,66
3795,Student_3795,74,95
3796,Student_3796,79,58
3797,Student_3797,87,50
3798,Student_3798,59,88
3799,Student_3799,78,91
3800,Student_3800,53,81
3801,Student_3801,92,55
3802,Student_3802,95,74
3803,Student_3803,68,75
3804,Student_3804,88,69
3805,Student_3805,90,82
3806,Student_3806,74,67
3807,Student_3807,73,50
3808,Student_3808,85,63
3809,Student_3809,83,85
3810,Student_3810,62,79
3811,Student_3811,85,79
3812,Student_3812,52,100
3813,Student_3813,98,61
3814,Student_3814,72,68
3815,Student_3815,63,94
3816,Student_3816,76,90
3817,Student_3817,55,60
3818,Student_3818,67,54
3819,Student_3819,92,61
3820,Student_3820,70,68
3821,Student_3821,58,73
3822,Student_3822,67,65
3823,Student_3823,78,93
3824,Student_3824,89,85
3825,Student_3825,59,74
3826,Student_3826,96,76
3827,Student_3827,55,99
3828,Student_3828,87,69
3829,Student_3829,94,100
3830,Student_3830,68,80
3831,Student_3831,70,58
3832,Student_3832,100,94
3833,Student_3833,66,56
3834,Student_3834,59,95
3835,Student_3835,81,89
3836,Student_3836,96,68
3837,Student_3837,68,95
3838,Student_3838,78,83
3839,Student_3839,78,52
3840,Student_3840,58,78
3841,Student_3841,57,89
3842,Student_3842,76,59
3843,Student_3843,75,97
3844,Student_3844,99,85
3845,Student_3845,95,90
3846,Student_3846,60,85
3847,Student_3847,83,92
3848,Student_3848,90,72
3849,Student_3849,50,91
3850,Student_3850,67,90
3851,Student_3851,61,96
3852,Student_3852,58,54
3853,Student_3853,82,57
3854,Student_3854,56,71
3855,Student_3855,95,79
3856,Student_3856,86,65
3857,Student_3857,50,64
3858,Student_3858,79,94
3859,Student_3859,81,93
3860,Student_3860,97,58
3861,Student_3861,82,69
3862,Student_3862,95,63
3863,Student_3863,59,57
3864,Student_3864,57,53
3865,Student_3865,59,97
3866,Student_3866,88,56
3867,Student_3867,96,62
3868,Student_3868,73,84
3869,Student_3869,61,54
3870,Student_3870,58,54
3871,Student_3871,85,62
3872,Student_3872,99,84
3873,Student_3873,85,63
3874,Student_3874,55,98
3875,Student_3875,81,92
3876,Student_3876,52,71
3877,Student_3877,69,74
3878,Student_3878,76,59
3879,Student_3879,90,52
3880,Student_3880,85,88
3881,Student_3881,56,86
3882,Student_3882,58,53
3883,Student_3883,70,79
3884,Student_3884,54,92
3885,Student_3885,51,66
3886,Student_3886,97,72
3887,Student_3887,67,72
3888,Student_3888,91,71
3889,Student_3889,54,52
3890,Student_3890,71,91
3891,Student_3891,69,75
3892,Student_3892,97,62
3893,Student_3893,50,50
3894,Student_3894,57,82
3895,Student_3895,74,53
3896,Student_3896,81,70
3897,Student_3897,50,54
3898,Student_3898,72,87
3899,Student_3899,58,91
3900,Student_3900,52,58
3901,Student_3901,68,59
3902,Student_3902,91,87
3903,Student_3903,59,84
3904,Student_3904,70,94
3905,Student_3905,87,100
3906,Student_3906,51,95
3907,Student_3907,74,69
3908,Student_3908,94,82
3909,Student_3909,64,55
3910,Student_3910,100,86
3911,Student_3911,62,69
3912,Student_3912,51,54
3913,Student_3913,69,74
3914,Student_3914,87,72
3915,Student_3915,86,89
3916,Student_3916,70,81
3917,Student_3917,51,60
3918,Student_3918,81,70
3919,Student_3919,77,67
3920,Student_3920,97,91
3921,Student_3921,70,63
3922,Student_3922,93,82
3923,Student_3923,80,54
3924,Student_3924,51,82
3925,Student_3925,56,89
3926,Student_3926,79,81
3927,Student_3927,63,76
3928,Student_3928,84,85
3929,Student_3929,78,58
3930,Student_3930,63,71
3931,Student_3931,60,78
3932,Student_3932,51,55
3933,Student_3933,99,51
3934,Student_3934,82,62
3935,Student_3935,75,62
3936,Student_3936,75,51
3937,Student_3937,74,67
3938,Student_3938,76,77
3939,Student_3939,59,66
3940,Student_3940,54,100
3941,Student_3941,99,72
3942,Student_3942,78,76
3943,Student_3943,98,100
3944,Student_3944,76,81
3945,Student_3945,74,55
3946,Student_3946,87,66
3947,Student_3947,82,82
3948,Student_3948,81,84
3949,Student_3949,69,100
3950,Student_3950,99,98
3951,Student_3951,93,92
3952,Student_3952,54,99
3953,Student_3953,71,64
3954,Student_3954,79,53
3955,Student_3955,60,66
3956,Student_3956,72,98
3957,Student_3957,80,68
3958,Student_3958,84,71
3959,Student_3959,69,88
3960,Student_3960,83,83
3961,Student_3961,96,92
3962,Student_3962,86,99
3963,Student_3963,69,97
3964,Student_3964,93,57
3965,Student_3965,55,93
3966,Student_3966,86,52
3967,Student_3967,55,68
3968,Student_3968,70,83
3969,Student_3969,96,79
3970,Student_3970,95,53
3971,Student_3971,78,72
3972,Student_3972,56,79
3973,Student_3973,74,66
3974,Student_3974,77,88
3975,Student_3975,51,54
3976,Student_3976,59,59
3977,Student_3977,78,59
3978,Student_3978,68,100
3979,Student_3979,54,78
3980,Student_3980,67,92
3981,Student_3981,86,91
3982,Student_3982,57,56
3983,Student_3983,73,83
3984,Student_3984,62,59
3985,Student_3985,81,56
3986,Student_3986,92,93
3987,Student_3987,51,91
3988,Student_3988,70,86
3989,Student_3989,85,80
3990,Student_3990,72,82
3991,Student_3991,69,79
3992,Student_3992,90,65
3993,Student_3993,90,63
3994,Student_3994,91,94
3995,Student_3995,95,72
3996,Student_3996,91,96
3997,Student_3997,85,55
3998,Student_3998,99,79
3999,Student_3999,89,95
4000,Student_4000,84,94
4001,Student_4001,83,63
